From	To
A0A0B4J1E6_MOUSE	Fcgr2b
A0A0R4J007_MOUSE	Pald1
A2APY6_MOUSE	Esf1
A2RRY5_MOUSE	Pax4
A2RSY7_MOUSE	Prf1
B2RS11_MOUSE	Ccne1
B3VQI7_MOUSE	Esr1
D9J349_MOUSE	Itln1
E9Q284_MOUSE	Coil
F2Z3Y9_MOUSE	2610001J05Rik
G3UW83_MOUSE	Tonsl
J3QK04_MOUSE	Gm7808
Q0VB50_MOUSE	Pnmt
Q14AX8_MOUSE	Cemip
Q1XG81_MOUSE	Higd1a
Q3TBI0_MOUSE	Cd244
Q3TPY5_MOUSE	Abi1
Q3TXU8_MOUSE	Pgrmc1
Q3U3D8_MOUSE	3110043O21Rik
Q3UFS3_MOUSE	Tyrp1
Q3UTK5_MOUSE	Sema6b
Q3ZAW8_MOUSE	Krt16
Q3ZCX9_MOUSE	Man2c1
Q544D6_MOUSE	Egr1
Q6SKR2_MOUSE	N6amt1
Q7TRT5_MOUSE	Olfr538
Q7TS42_MOUSE	Olfr194
Q8BGF1_MOUSE	Pak2
Q8BGG1_MOUSE	D830030K20Rik
Q8BJL9_MOUSE	Ugt2b35
Q8C0S2_MOUSE	Olfr112
Q8K412_MOUSE	Wdr13
Q8K4Z8_MOUSE	mCG_142367
Q8VFC3_MOUSE	Olfr266
Q8VFE2_MOUSE	Olfr95
Q8VFI4_MOUSE	Olfr805
Q91VA2_MOUSE	VH186.2-D-J-C
A0A023UF19_MOUSE	Tfap2c
A2AQ17_MOUSE	Ndufaf1
F6UK53_MOUSE	4933403O08Rik
G3XA22_MOUSE	Utp23
G3XA45_MOUSE	Vmn2r69
K7N6K2_MOUSE	Trim34b
Q059Q0_MOUSE	Cfap53
Q0PD31_MOUSE	Rab24
Q2NL40_MOUSE	Olfr140
Q3TDI7_MOUSE	3110040N11Rik
Q3TSV2_MOUSE	Klhl4
Q3TTL2_MOUSE	Kif2c
Q3UWT0_MOUSE	Bmp15
Q3V441_MOUSE	Ptpn18
Q5PPR4_MOUSE	Zfp354a
Q6PAC1_MOUSE	Gsn
Q7TQR4_MOUSE	Olfr1457
Q7TR98_MOUSE	Olfr1006
Q7TRF4_MOUSE	Olfr866
Q7TS36_MOUSE	Olfr207
Q810Z0_MOUSE	Pramel4
Q8VGG8_MOUSE	Olfr1280
Q8VGS6_MOUSE	Olfr1056
Q921Y1_MOUSE	Dhx16
Q99LB4_MOUSE	Capg
A2ARD6_MOUSE	Kynu
A8R0U0_MOUSE	Esp6
B2RS85_MOUSE	Spry2
Q3TMX5_MOUSE	Manf
Q3V432_MOUSE	Gm10188
Q5SS02_MOUSE	Nsg2
Q8C605_MOUSE	Pfkp
Q8VFU4_MOUSE	Olfr824
A0A087WSF2_MOUSE	Smok3c
A2ATL1_MOUSE	Fam171a1
A2RTR0_MOUSE	Il1f5
A6H8H4_MOUSE	Olfr643
B2RQM8_MOUSE	Fcrl5
B2RSR2_MOUSE	Sec22a
B7ZW90_MOUSE	Gm8882
B9EKM8_MOUSE	BC151093
F8WHK3_MOUSE	Pde10a
G3XA14_MOUSE	Akr1cl
G5E8F4_MOUSE	Fpgt
J3KMS6_MOUSE	Gm21818
Q0PD49_MOUSE	Rab8b
Q0VDT6_MOUSE	Noxo1
Q147T9_MOUSE	Tmprss11g
Q1LZM0_MOUSE	4930519F16Rik
Q2NLE0_MOUSE	Olfr360
Q3TQS1_MOUSE	Larp1b
Q3U5V6_MOUSE	Ube2d3
Q3U7P4_MOUSE	Hn1l
Q3UPV9_MOUSE	Tead2
Q3UX49_MOUSE	C87499
Q3V334_MOUSE	Pyy
Q6P8I2_MOUSE	BC061237
Q8QZW4_MOUSE	Cyp2c44
Q8VCD0_MOUSE	Kdr
Q8VEZ6_MOUSE	Olfr397
Q8VG32_MOUSE	Olfr1408
Q8VGL1_MOUSE	Olfr522
Q9EQQ5_MOUSE	Olfr628
A0A075B612_MOUSE	Trav14d-2
A0A087WRK3_MOUSE	Gm21497
A0A0R4J104_MOUSE	Dab2
A2ADI3_MOUSE	Nfib
A2ADM9_MOUSE	Cer1
B2RQR8_MOUSE	Ece2
B2RWX4_MOUSE	Rint1
B2RWY7_MOUSE	Itln1
B7FAT7_MOUSE	Gprc5c
B7ZMQ5_MOUSE	Siglech
B9EKL6_MOUSE	Ptp4a1
E9PUW9_MOUSE	Vmn1r143
G3UVU5_MOUSE	Tbc1d14
G3X8Y3_MOUSE	Naa15
G3X9X1_MOUSE	Kbtbd2
G5E869_MOUSE	Zfp142
I7HPY1_MOUSE	Fam3a
K7N6J2_MOUSE	Gm5728
Q05AC5_MOUSE	4930430A15Rik
Q0P538_MOUSE	Bcl2a1c
Q2M1G4_MOUSE	Tmprss3
Q3SXT9_MOUSE	Olfr427
Q3TBI1_MOUSE	Clcn2
Q3TCI8_MOUSE	Gne
Q3TLM3_MOUSE	Fxyd3
Q3TZT4_MOUSE	Inpp5a
Q3U297_MOUSE	Zer1
Q3UBY5_MOUSE	Ctsc
Q3UGN9_MOUSE	Stam
Q3UIA4_MOUSE	Aldh1a3
Q3ULP7_MOUSE	Ctsll3
Q3UTM5_MOUSE	Rgs6
Q3UXL9_MOUSE	Ccnc
Q3UY21_MOUSE	Mog
Q3V346_MOUSE	Lrp2
Q4FJK0_MOUSE	Decr1
Q4KL81_MOUSE	Actg1
Q543C7_MOUSE	Nr2e3
Q547K2_MOUSE	Slc22a3
Q562G0_MOUSE	Pigo
Q62458_MOUSE	Gm20809
Q68FG1_MOUSE	Mlh3
Q68FM7_MOUSE	Arhgef11
Q78NX2_MOUSE	Olfr91
Q7TQR6_MOUSE	Olfr1446
Q7TRH2_MOUSE	Olfr823
Q7TRL5_MOUSE	Olfr750
Q7TRM7_MOUSE	Olfr725
Q7TS33_MOUSE	Olfr212
Q7TS41_MOUSE	Olfr197
Q7TSJ7_MOUSE	Mapk8
Q8C2W3_MOUSE	Oas1e
Q8JZR2_MOUSE	Crk
Q8R2E1_MOUSE	Vmn1r38
Q8R4Y1_MOUSE	Slc19a2
Q8VD35_MOUSE	Otx2
Q8VFP2_MOUSE	Olfr308
Q8VFV2_MOUSE	Olfr76
Q8VGY7_MOUSE	Olfr622
Q8VH33_MOUSE	Fcer2a
Q91W06_MOUSE	Tcirg1
Q91X70_MOUSE	C6
Q9D4Q4_MOUSE	4930578G10Rik
Q9DCE6_MOUSE	Dab2
A0N8R1_MOUSE	Trav12-1
A2A8F6_MOUSE	Lurap1
A2ALX6_MOUSE	Arhgap6
A9UIX0_MOUSE	ND4
B2RUF0_MOUSE	Ybx2
D3YX03_MOUSE	Gm7849
D3YXK0_MOUSE	Jakmip2
D3Z0V9_MOUSE	Sun1
K4DI63_MOUSE	Creg1
Q14CG5_MOUSE	AF529169
Q3KNP3_MOUSE	Klrb1f
Q3MI60_MOUSE	Olfr361
Q3TBC8_MOUSE	Emilin2
Q3TNY7_MOUSE	Grem1
Q3UL33_MOUSE	Gm3286
Q3V1Z5_MOUSE	Rps4l
Q3ZB57_MOUSE	Gab2
Q6PDF2_MOUSE	Ptger3
Q790R4_MOUSE	Cxcl5
Q7TS50_MOUSE	Olfr177
Q80VE5_MOUSE	Tbc1d22b
Q8C3W2_MOUSE	Ror2
Q8R3D3_MOUSE	Adam8
Q8VF56_MOUSE	Olfr462
Q8VF98_MOUSE	Olfr1202
Q8VFC6_MOUSE	Olfr724
Q8VH07_MOUSE	Olfr978
Q91Z52_MOUSE	Sh3bp2
Q9EQE3_MOUSE	Ppm1a
A0A087WNV3_MOUSE	Gm28079
A0A087WPW0_MOUSE	Scgb1b10
A2A6E7_MOUSE	Pnpo
A2NTK5_MOUSE	Pirb
A7VJA4_MOUSE	Gmfg
B2RUS7_MOUSE	Abcc8
Q3U2B2_MOUSE	Npc1
Q7TR43_MOUSE	Olfr1134
Q8C0E9_MOUSE	Psd3
Q8C2K9_MOUSE	Parvg
Q8C5X9_MOUSE	Gm5142
O89111_MOUSE	Zfp738
Q14BF9_MOUSE	Kcnk6
Q4VWZ5_MOUSE	Dbi
Q6W046_MOUSE	Olfr766
Q8BRF1_MOUSE	Pax3
Q8C2T8_MOUSE	Gabpb2
A0A0G2JF93_MOUSE	Trav13n-2
A0A0R4IZY3_MOUSE	Fgfr4
Q3U1N0_MOUSE	Coro1a
Q7TR56_MOUSE	Olfr1109
Q8VGR0_MOUSE	Olfr174
A0A075B627_MOUSE	Trav13n-2
A0A0A6YWX2_MOUSE	Ighv1-49
A0A0U3AJS9_MOUSE	Cytb
A0N8I8_MOUSE	Igkv4-51
A2AEG2_MOUSE	Ofd1
A2APX6_MOUSE	Scn1a
A2RS36_MOUSE	Olfr248
A6H699_MOUSE	Poc1b
B2RQY6_MOUSE	BC035947
B2RT41_MOUSE	Zfc3h1
B2RY24_MOUSE	Dnaaf5
D3Z120_MOUSE	Foxi3
E9QM90_MOUSE	2310035C23Rik
F2Z3X0_MOUSE	Capn7
G3X989_MOUSE	Utp23
G3X9F5_MOUSE	Tll1
K7N6T8_MOUSE	Gm7876
Q0VE04_MOUSE	Olfr649
Q14BZ3_MOUSE	Lxn
Q3TDA7_MOUSE	Pacsin2
Q3TF33_MOUSE	Oraov1
Q3TIV9_MOUSE	Ap1s2
Q3TWM5_MOUSE	Nphp1
Q3U118_MOUSE	Kcnj8
Q3U1U8_MOUSE	Elf4
Q3U260_MOUSE	B4galt3
Q3U9V4_MOUSE	Gnb2
Q3UEL9_MOUSE	Serpina7
Q3UQ19_MOUSE	Phactr2
Q3UV57_MOUSE	Dcaf5
Q3V1J8_MOUSE	Habp2
Q3V307_MOUSE	Pigs
Q542A1_MOUSE	Bcap29
Q543A9_MOUSE	Ptger2
Q5U1U8_MOUSE	Ptprr
Q60709_MOUSE	Aplp2
Q61243_MOUSE	Vpreb3
Q6PBG1_MOUSE	Cd59b
Q7TR49_MOUSE	Olfr1126
Q7TRC7_MOUSE	Olfr907
Q7TRD1_MOUSE	Olfr901
Q7TS03_MOUSE	Olfr304
Q7TS37_MOUSE	Olfr205
Q8BG86_MOUSE	Serpinb3a
Q8BHV1_MOUSE	Faxc
Q8C3V4_MOUSE	Stat1
Q8CFE8_MOUSE	Fbxw17
Q8VF39_MOUSE	Olfr1278
Q8VF49_MOUSE	Olfr1289
Q8VFA2_MOUSE	Olfr165
Q8VFF9_MOUSE	Olfr1186
Q8VFI8_MOUSE	Olfr868
Q8VG29_MOUSE	Olfr414
Q8VGM4_MOUSE	Olfr1247
Q8VGV0_MOUSE	Olfr679
Q8VGY8_MOUSE	Olfr639
Q91V28_MOUSE	Pgd
Q91XF2_MOUSE	Tm4sf5
Q9D082_MOUSE	Zfp715
Q9DAG7_MOUSE	Styxl1
Q9DB24_MOUSE	Tceal6
Q9JIA0_MOUSE	Stat5a
A2AQA1_MOUSE	Zfp345
A2RTU1_MOUSE	Gsc2
A2VCK4_MOUSE	Tas2r119
A6X8Z8_MOUSE	B4galt4
A8R0U8_MOUSE	Esp15
B9EI61_MOUSE	Foxc2
G3X9T5_MOUSE	Ttc14
G5E8A5_MOUSE	Mfsd4b2
G5E8R0_MOUSE	Tpm1
O88301_MOUSE	Klk6
Q149I8_MOUSE	1700007B14Rik
Q149M3_MOUSE	Olfr1019
Q32MS1_MOUSE	Trhr
Q3U944_MOUSE	Lman1
Q3UJQ1_MOUSE	Kat5
Q3UN63_MOUSE	Gm766
Q3V074_MOUSE	Ppp3cc
Q496V9_MOUSE	Olfr549
Q542S9_MOUSE	Sntb2
Q569E5_MOUSE	Trp63
Q58EU3_MOUSE	Rps2
Q5FW64_MOUSE	Hbegf
Q6NY00_MOUSE	Aldoa
Q7TQR7_MOUSE	Olfr1437
Q8BT68_MOUSE	Kif15
Q91VL0_MOUSE	Bnip2
Q91VU7_MOUSE	Pus7
Q91XZ4_MOUSE	Pcdhb6
Q921X1_MOUSE	Btn1a1
Q9D7S5_MOUSE	Mettl7a1
A1L3D0_MOUSE	Mmp10
A4QPF0_MOUSE	Pira11
A8R0X1_MOUSE	Esp38
Q1MXF9_MOUSE	Scn4b
Q3KP20_MOUSE	Tacr2
Q3UH12_MOUSE	Epb41
Q3UTE2_MOUSE	Gm428
Q8K0E4_MOUSE	Eddm3b
Q8VFW5_MOUSE	Olfr1469
Q9CXQ9_MOUSE	Wasl
A0A087WP44_MOUSE	Gm29564
A0A0R4J1U4_MOUSE	Tead4
A2AKW8_MOUSE	Ntng2
A2RSZ3_MOUSE	Olfr19
E9LV88_MOUSE	Sun1
G5E8U6_MOUSE	Cox18
J3QPX2_MOUSE	Ssty1
Q3UI84_MOUSE	Rfc4
Q3UID4_MOUSE	Prmt2
Q3ULU3_MOUSE	Bcat2
Q497W2_MOUSE	Psg27
Q542B0_MOUSE	Exosc4
Q7TQX3_MOUSE	Olfr1303
Q8CB78_MOUSE	Rnf13
Q8K168_MOUSE	1700001C19Rik
Q8K491_MOUSE	Gm37013
Q99PG8_MOUSE	Zfp202
Q9EQB8_MOUSE	Olfr44
Q9QX37_MOUSE	Hrh2
A0A0R4IZZ1_MOUSE	Aplp1
A0A0R4IZZ5_MOUSE	Clec4f
A0A0R4J1I1_MOUSE	Crip3
A0A0R4J249_MOUSE	Zfp110
A2ANP4_MOUSE	Dnaic1
A2BG91_MOUSE	Gm14295
B7ZND4_MOUSE	Erg
E7D6R1_MOUSE	Syce3
G3X9D6_MOUSE	Apon
G5E8J6_MOUSE	Hrc
Q3TA66_MOUSE	Gp5
Q3THR4_MOUSE	Nmt2
Q3TJW2_MOUSE	Fbxo15
Q3TWC1_MOUSE	Ralgds
Q3UHG5_MOUSE	Tspan7
Q3UKZ0_MOUSE	Rbfa
Q3UPL3_MOUSE	Gpr137
Q3UZ22_MOUSE	Mxd4
Q3UZV6_MOUSE	Naalad2
Q544F1_MOUSE	Sh2d1a
Q545G3_MOUSE	Tcap
Q5SUH7_MOUSE	Clint1
Q5U3L0_MOUSE	Sh3bp2
Q7TR40_MOUSE	Olfr1137
Q80XR5_MOUSE	U2af2
Q8BJG7_MOUSE	Ttll1
Q8R293_MOUSE	Vmn1r73
Q8R379_MOUSE	Gimap7
Q8VFL0_MOUSE	Olfr52
Q8VFN8_MOUSE	Olfr307
Q8VFV9_MOUSE	Olfr1459
Q8VGL2_MOUSE	Olfr531
Q91Y01_MOUSE	Pcdhb19
Q9D350_MOUSE	Obox1
A0A0R4J0X8_MOUSE	Arhgef7
A6H6H4_MOUSE	Tmsb10
B2RQ57_MOUSE	Abl2
B2RQQ7_MOUSE	Cdc42bpb
B9EJQ9_MOUSE	Rhox3g
H3BLN8_MOUSE	Gpc5
I7HFT9_MOUSE	Hist1h1t
K9J7H2_MOUSE	Gm4201
Q059U0_MOUSE	Agpat2
Q3TAA8_MOUSE	Pigu
Q3TFI6_MOUSE	Gimap1
Q3TLZ7_MOUSE	Dusp14
Q3TRY5_MOUSE	Tbxas1
Q3TUF3_MOUSE	Calu
Q3U379_MOUSE	Gpc1
Q3UN00_MOUSE	P2rx7
Q3UN62_MOUSE	Svs2
Q3UXW4_MOUSE	Ppp1r9a
Q3V3Y9_MOUSE	Kif1c
Q4FJU3_MOUSE	Crip2
Q4KL04_MOUSE	Gm5168
Q5BLJ9_MOUSE	Rpl27
Q5M9K9_MOUSE	Rpl31
Q5R1D2_MOUSE	Trav15-1-dv6-1
Q5R1F1_MOUSE	TRADV16D
Q6P8Q2_MOUSE	Abcc5
Q7TMC9_MOUSE	Zfp85
Q7TNB5_MOUSE	Gria1
Q7TQJ3_MOUSE	Fn3k
Q7TQQ8_MOUSE	Olfr1474
Q7TR17_MOUSE	Olfr1182
Q80X52_MOUSE	Slc25a22
Q80ZH7_MOUSE	Lig3
Q8BU29_MOUSE	Dpp3
Q8C0N6_MOUSE	Uhmk1
Q8HWA1_MOUSE	H2-M9
Q8VF57_MOUSE	Olfr464
Q8VFA1_MOUSE	Olfr108
Q9ERT2_MOUSE	Trhr2
Q9Z1R9_MOUSE	Prss1
V9GXH8_MOUSE	Fbxl4
A2AN61_MOUSE	Ciz1
A4FUS1_MOUSE	Rps16
B2RU83_MOUSE	Zfp949
G5E8P2_MOUSE	Arhgef28
O70358_MOUSE	NG11
Q05A83_MOUSE	Vmn1r42
Q08EE8_MOUSE	1700061G19Rik
Q14AQ2_MOUSE	Rilp
Q14BG9_MOUSE	Fbxo16
Q27ZI8_MOUSE	Eif4e1b
Q32MT5_MOUSE	Trpc3
Q3TUQ7_MOUSE	Prkaa1
Q3U6V5_MOUSE	Etf1
Q3UB60_MOUSE	Ppid
Q3UYY2_MOUSE	Rad17
Q543K9_MOUSE	Pnp
Q5F2A7_MOUSE	Eif4a1
Q8BPC1_MOUSE	Frk
Q8BWX4_MOUSE	Lrrc48
Q8VFZ5_MOUSE	Olfr516
Q8VGY9_MOUSE	Olfr571
Q91XW9_MOUSE	Pcdhgc5
Q91Y06_MOUSE	Pcdhb13
U5LL67_MOUSE	Tlr4
A2RT50_MOUSE	Ankrd23
Q14AB2_MOUSE	Prok2
Q30KN7_MOUSE	Defb26
Q8K1M3_MOUSE	Prkar2a
Q9WU88_MOUSE	Olfr544
A0A0J9YTV5_MOUSE	Rbpj
A2AWJ3_MOUSE	Dolpp1
A9XMT8_MOUSE	Kif19a
B2RQA7_MOUSE	Ncapg
B2RQG2_MOUSE	Phf3
B2RWR6_MOUSE	Rbmy1a1
B7ZMZ4_MOUSE	Pglyrp4
B7ZNH2_MOUSE	Gfi1b
D6RCJ7_MOUSE	Eva1c
F8VPM7_MOUSE	Erc1
G3UWB6_MOUSE	Mc5r
H3BJU0_MOUSE	Rnf141
K3W4Q3_MOUSE	Golph3l
Q0PD24_MOUSE	Rab30
Q0VDN9_MOUSE	Nek11
Q1L2E0_MOUSE	Eda
Q2PMX6_MOUSE	Dmrtc1b
Q3TN15_MOUSE	Nek7
Q3TZ21_MOUSE	Aurkaip1
Q3UKJ6_MOUSE	Dhx15
Q3V3X3_MOUSE	Tfdp1
Q497X4_MOUSE	Ctsr
Q4FJR7_MOUSE	Eif1a
Q4V784_MOUSE	Gm14403
Q53Z59_MOUSE	Foxp3
Q542Q0_MOUSE	Fkbp14
Q5HZY7_MOUSE	Atp6v1g1
Q5KU03_MOUSE	Gsk3b
Q5R1A3_MOUSE	Trdv4
Q6WIZ7_MOUSE	Svs1
Q6ZQB7_MOUSE	Mtss1
Q7TSQ9_MOUSE	Cog4
Q80XD0_MOUSE	BC051142
Q80Y52_MOUSE	Hsp90aa1
Q8CDC8_MOUSE	Fhl4
Q8K2D2_MOUSE	Osbpl1a
Q8VEX8_MOUSE	Olfr809
Q8VFP8_MOUSE	Olfr350
Q8VGN6_MOUSE	Olfr1258
Q8VGX8_MOUSE	Olfr653
Q925P3_MOUSE	Ceacam1
Q9CQH5_MOUSE	Lce1a1
Q9DBQ6_MOUSE	Nfatc1
A0A087WQE9_MOUSE	Asb1
A0A0R4J238_MOUSE	Ppfia2
A0A0R4J288_MOUSE	Dxo
A0A509_MOUSE	Myot
A0ELI5_MOUSE	Edc3
A2AHD1_MOUSE	Wisp2
A9E3L2_MOUSE	Fkbp1b
A9R9V7_MOUSE	Mup21
B6VJS3_MOUSE	Htr7
B9EIA2_MOUSE	D1Pas1
B9EK86_MOUSE	Vmn1r180
G3UWE7_MOUSE	Kcnj1
G5E8S8_MOUSE	Mpp7
I7HIP8_MOUSE	Nfib
L7N2C4_MOUSE	Gm4340
Q0VEZ4_MOUSE	Olfr1444
Q0VF80_MOUSE	Dusp4
Q3SXD2_MOUSE	Fthl17f
Q3THY9_MOUSE	Bcl10
Q3TNK3_MOUSE	Gpx7
Q3TZK4_MOUSE	Immt
Q3U7Q9_MOUSE	Icam1
Q3V2A7_MOUSE	Qrich2
Q543F6_MOUSE	Cdk5
Q545N8_MOUSE	Pmm2
Q5SX17_MOUSE	Slc22a5
Q6PI17_MOUSE	Timp2
Q78PA5_MOUSE	Il9r
Q7M719_MOUSE	Tas2r115
Q7TRG2_MOUSE	Olfr845
Q80VX2_MOUSE	Cd200
Q8BVA3_MOUSE	Tnfsf13b
Q8BW84_MOUSE	Gatb
Q8C1G8_MOUSE	4930522L14Rik
Q8C711_MOUSE	Wdr7
Q8K1B3_MOUSE	Gltpd2
Q8R280_MOUSE	Vmn1r199
Q8VF09_MOUSE	Olfr557
Q8VF81_MOUSE	Olfr450
Q8VG11_MOUSE	Olfr1497
Q8VGE6_MOUSE	Olfr1298
Q9CPY2_MOUSE	Capn10
Q9D1F9_MOUSE	Slc37a4
Q9D6E1_MOUSE	Cnih3
Q9DBK7_MOUSE	Uba7
Q9DBN1_MOUSE	Stra6l
Q9QXC6_MOUSE	Cryba1
S4R2L0_MOUSE	Scgb2b12
V5TBZ5_MOUSE	Pla2g2a
V9GXP2_MOUSE	Zfp280d
A2AG83_MOUSE	Psmd10
A2AJP1_MOUSE	Rxra
B0LM42_MOUSE	Gm21992
B1B507_MOUSE	Sell
B2RRC5_MOUSE	Rabgap1
B2RTB9_MOUSE	Olfr115
D7F2B6_MOUSE	Raet1e
G3X8T3_MOUSE	Ctsa
G3X9K8_MOUSE	Tprkb
G3X9X3_MOUSE	Zfp467
G5E8V4_MOUSE	Nadsyn1
H3BKJ6_MOUSE	Pou6f1
Q059I1_MOUSE	Rps28
Q14DT3_MOUSE	Fmo9
Q3TAQ3_MOUSE	Tspan17
Q3TJY2_MOUSE	Wdr1
Q3TKD1_MOUSE	Rfc3
Q3TSS7_MOUSE	Sqle
Q3U0G5_MOUSE	Maff
Q3U9K9_MOUSE	Trappc3
Q3UCH0_MOUSE	Rpl6
Q3UKW5_MOUSE	Gm9
Q3UN51_MOUSE	Sdcbp2
Q3UXL1_MOUSE	Akr1cl
Q4FJQ7_MOUSE	Prnp
Q505L1_MOUSE	Actl6a
Q545K5_MOUSE	Rbm3
Q548B0_MOUSE	Wbscr16
Q6P5E1_MOUSE	Srpk2
Q7TQY4_MOUSE	Olfr1283
Q7TRJ8_MOUSE	Olfr115
Q7TRU2_MOUSE	Olfr520
Q8BK32_MOUSE	Ncor1
Q8BLD4_MOUSE	Tardbp
Q8BZQ9_MOUSE	Wars2
Q8K1K2_MOUSE	Psmc5
Q8VFY5_MOUSE	Olfr419
Q8VGF0_MOUSE	Olfr126
Q8VGK0_MOUSE	Olfr353
Q91YS7_MOUSE	Map2k2
Q9D1Q5_MOUSE	Serpinb3b
Q9D5Q6_MOUSE	Speer4f1
Q9D982_MOUSE	Arid2
Q9D998_MOUSE	Ces5a
A0A4W9_MOUSE	Negr1
A2AJX4_MOUSE	Malrd1
B2RUM8_MOUSE	Ddx18
B7ZWF7_MOUSE	Megf11
E9Q071_MOUSE	Racgap1
G3UZ08_MOUSE	Adamts10
Q3UBW1_MOUSE	Spryd7
Q3UDJ5_MOUSE	Icam1
Q3V3T7_MOUSE	Epha7
Q549J8_MOUSE	Etv1
Q642L7_MOUSE	Rps27a
B2XXT3_MOUSE	Fgd2
A1ILH4_MOUSE	Vps13c
M4H2N2_MOUSE	Mx1
Q7M6U6_MOUSE	pro
Q811N5_MOUSE	env
Q9QUH8_MOUSE	MHC
A1JVI9_MOUSE	Dux4
Q2TFM8_MOUSE	Ap4m1
Q80ZH2_MOUSE	a4
Q91VE8_MOUSE	Prkdc
Q3TQI9_MOUSE	Vgll4
Q8BHN2_MOUSE	Mthfr
A8CT00_MOUSE	env
I1W6W7_MOUSE	Clec2g
Q64381_MOUSE	B7-2
Q80SU2_MOUSE	pol
Q811M8_MOUSE	env
Q91V47_MOUSE	DXS254E
Q2TFN2_MOUSE	Ap4m1
Q5MCM0_MOUSE	ND4L
Q6JWR1_MOUSE	Fv1
Q61971_MOUSE	NKR-P1
Q78E01_MOUSE	VSAG6
Q80ST3_MOUSE	pol
B2XXT9_MOUSE	Fgd2
C0LL77_MOUSE	Nphs2
Q0QJG2_MOUSE	NanogPd
Q6LBL9_MOUSE	Tcp-1
D5MR13_MOUSE	Spire2
G3GHZ8_MOUSE	Bank1
H6U8U0_MOUSE	Zfy2
B2ZP49_MOUSE	Colec10
C0LL75_MOUSE	Nphs2
I1W6W0_MOUSE	Clec2j
Q80SW4_MOUSE	env
Q9QWS6_MOUSE	MMP-9
H8ZX84_MOUSE	Sry
Q6QU60_MOUSE	Slc6a2
Q8BHM3_MOUSE	Gyltl1b
A1DZF3_MOUSE	Oas1b
Q7M6U4_MOUSE	gag
Q80ST7_MOUSE	pol
Q91V56_MOUSE	Sp100-rs
A2AF58_MOUSE	Sytl5
G8CZ74_MOUSE	4930503L19Rik
Q3UTP3_MOUSE	Gtf3c1
Q80UM8_MOUSE	Elf2
B2RWG1_MOUSE	Cfap77
H3BLJ6_MOUSE	Ddx27
M4H2Q6_MOUSE	Mx1
Q91ZZ4_MOUSE	Mor
Q3TQP0_MOUSE	Gm10767
Q8BYU9_MOUSE	Secisbp2
D3Z1F7_MOUSE	4833439L19Rik
F6YP92_MOUSE	Adgrl1
Q3UNY9_MOUSE	Gm10845
W5S7C9_MOUSE	COI
P97944_MOUSE	Cchb4
Q1WJJ3_MOUSE	Myh4
Q3U5Y4_MOUSE	Anapc5
Q812F5_MOUSE	Cabp5
D6RGS1_MOUSE	Adarb1
Q3U9C4_MOUSE	Mrpl44
Q8C4T2_MOUSE	B930094E09Rik
Q0QJG6_MOUSE	NanogPc
Q80SV3_MOUSE	env
A2A6Z8_MOUSE	Ccdc73
C0LL76_MOUSE	Nphs2
G3UWB7_MOUSE	Tmem255b
Q8C950_MOUSE	Gm9924
D7RV91_MOUSE	Muc19
Q37018_MOUSE	ND5
Q8VID0_MOUSE	V1RC2
A0A087WP48_MOUSE	Ktn1
D6RCZ3_MOUSE	Car4
E9Q6U0_MOUSE	Cbarp
Q7TMS2_MOUSE	Sipa1
Q9D5I9_MOUSE	4930433N12Rik
Q91VC5_MOUSE	MECL1
G4WMY1_MOUSE	Clec2f
Q5GFF3_MOUSE	Impact
A0A096XIN8_MOUSE	COI
A0A0B6VMY4_MOUSE	Fanca
Q91V99_MOUSE	fau
W8RVA5_MOUSE	Ttc36
Q2TFN6_MOUSE	Ap4m1
Q91VC2_MOUSE	CD14
D5MR02_MOUSE	Fanca
Q91V69_MOUSE	CD14
Q64354_MOUSE	VSAG6
Q8VIB9_MOUSE	V1RE8
Q91V29_MOUSE	fisp-12
Q64286_MOUSE	VSAG6
D7RV94_MOUSE	Muc19
H8ZXA2_MOUSE	Sry
D7RV96_MOUSE	Muc19
Q8VI57_MOUSE	Lrp4
B2ZP50_MOUSE	Colec10
I3PQW5_MOUSE	Neurog2
I7HIK5_MOUSE	Cdkal1
Q7M6U5_MOUSE	pol
Q80ST8_MOUSE	pol
Q6V954_MOUSE	Aoh1
Q7ZSX1_MOUSE	pol
Q8N155_MOUSE	AID
Q91VF0_MOUSE	FUT2
Q91UZ3_MOUSE	Prkdc
H6AZJ8_MOUSE	COI
Q91VD3_MOUSE	CD14
A0A5C8_MOUSE	Kiss1
Q80SU1_MOUSE	pol
B7ZP47_MOUSE	Wapl
J3QML3_MOUSE	Gm21657
Q3V1F1_MOUSE	Cyp4f37
Q9CX41_MOUSE	Dnhd1
Q9EQS6_MOUSE	TRAD/RAD51L3
B9UM22_MOUSE	Hcar1
C3UPC9_MOUSE	Cyp19a1
C5H8V4_MOUSE	Slc40a1
D6RCU6_MOUSE	Pbx3
D6RES6_MOUSE	Ipo4
Q5GMG8_MOUSE	Slc35c2
Q8C065_MOUSE	Rgag4
Q9QUT1_MOUSE	Il12a
A0A087WNR7_MOUSE	1810022K09Rik
A2AS00_MOUSE	BC051628
Q3TZS6_MOUSE	Gm10803
Q4FZH3_MOUSE	Sap18
Q8BFT5_MOUSE	4931431C16Rik
Q9CXX6_MOUSE	Bcat1
B8JK67_MOUSE	Pigp
D3YXM1_MOUSE	Stk16
