From	To
Q31602_HUMAN	HLA-B
Q4EXM9_HUMAN	ND5
Q4F2L7_HUMAN	ND2
Q68DH1_HUMAN	DKFZp313A047
Q6VJJ3_HUMAN	COX2
Q8TEI1_HUMAN	FLJ00216
R9Y7Y5_HUMAN	ND5
R9YBG4_HUMAN	ND5
A0A024R0Q0_HUMAN	FLJ12886
A0A024R4Q5_HUMAN	TFPT
A0A024RAV2_HUMAN	RECQL
A0A024RBW7_HUMAN	ASB9
A0A0A8KWK3_HUMAN	TGFBR3
A0A0G2JNX5_HUMAN	CHRFAM7A
A4D1M2_HUMAN	CPA5
A6ZFN6_HUMAN	ND5
B4DQ29_HUMAN	PCDH18
D9IAI1_HUMAN	HEL-S-34
I3L2L3_HUMAN	ABR
K7EPY3_HUMAN	NLRP7
Q6H2H2_HUMAN	KIR2DL1
Q9B1F9_HUMAN	COX2
A0A024QZD3_HUMAN	CARD8
A0A024R2C7_HUMAN	CNTN6
A0A024R6E6_HUMAN	C14orf140
A0A024R6V6_HUMAN	C16orf57
A0A087WV42_HUMAN	PRH1
A8K7Q2_HUMAN	HSPA8
B1A4G6_HUMAN	GH1
B2XFN4_HUMAN	ND5
B7ZLG5_HUMAN	OPN1MW
G3V172_HUMAN	SIDT2
J3KPQ4_HUMAN	ARHGAP9
Q05BD2_HUMAN	ZFAND1
Q4GV90_HUMAN	COI
Q546B1_HUMAN	HLA-B
Q5T6X2_HUMAN	KLF5
Q5U0N0_HUMAN	SGCB
Q6RKZ6_HUMAN	ATP8
Q86SF0_HUMAN	PPARA
Q96P72_HUMAN	DFFB
U3KQA5_HUMAN	CSNK1G1
A0A024QYR8_HUMAN	TM9SF2
A0A024R383_HUMAN	hCG_21098
A0A024R5S5_HUMAN	EIF3S1
A0A024R928_HUMAN	SLC19A2
A4ZLA1_HUMAN	ND5
A4ZLF7_HUMAN	ND2
B3KW56_HUMAN	EIF3S6
B6V9G9_HUMAN	GPR15
C8YGM3_HUMAN	ND5
E9LCJ6_HUMAN	ND5
E9PAN7_HUMAN	RPS6KA1
G9IER9_HUMAN	ND5
H0YNG5_HUMAN	MAN2A2
M0QY24_HUMAN	ZNF546
Q4GMK4_HUMAN	NADH5
Q53RU2_HUMAN	STAT4
Q546J0_HUMAN	HLA-B
Q5JAM2_HUMAN	ALAS1
Q60I31_HUMAN	NPRC
Q6IBA9_HUMAN	TNFSF10
Q9B2U4_HUMAN	ND6
A0A023Q8P7_HUMAN	ND2
A0A024QYY9_HUMAN	SPECC1
A0A024R3W3_HUMAN	hCG_2043051
A0A024R5Y2_HUMAN	MAP2K5
A0A024R8L2_HUMAN	hCG_1987119
A0A0S2Z5T8_HUMAN	ATCAY
A0SA68_HUMAN	ND4
A6NNN6_HUMAN	PCM1
B2XLK5_HUMAN	ND4
C6K6I4_HUMAN	HLA-B
D3DT93_HUMAN	TRAF5
D6REC6_HUMAN	CDK7
D9IDM6_HUMAN	LILRB1
E3W661_HUMAN	CYTB
E9LRM2_HUMAN	POU5F1P4
E9PMI1_HUMAN	RNH1
F1T0F5_HUMAN	FAM57B
G3XAL9_HUMAN	SLC12A2
G5D8H8_HUMAN	ND2
I4EPX9_HUMAN	HLA-A*01
K7ER55_HUMAN	ZNF540
Q13429_HUMAN	IGF-I
Q2HKQ7_HUMAN	ND5
Q4JDK3_HUMAN	PTPN20
Q5XS00_HUMAN	ND5
Q7YEF0_HUMAN	ND5
Q9B105_HUMAN	ND5
A0A024R2P4_HUMAN	C3orf39
A0A024R984_HUMAN	hCG_40889
A0A024RDZ9_HUMAN	RP11-98F14.6
A0A0G2JH32_HUMAN	ZFP41
A0A0G2JIC1_HUMAN	MSH5
A0A0G2JPR0_HUMAN	C4A
A6YTU4_HUMAN	ND5
A8K0G1_HUMAN	WNT7B
B4DKR0_HUMAN	STX5A
D9MZU0_HUMAN	ND2
G3M3S3_HUMAN	ND6
K9M4G7_HUMAN	ND5
Q08AJ9_HUMAN	HIST1H2AB
Q2L6I2_HUMAN	ABCF1
Q4EWT1_HUMAN	ND4
Q4GJS5_HUMAN	NADH2
Q6GZ81_HUMAN	NR1I3
Q8J015_HUMAN	RPL13a
Q9B2Y2_HUMAN	ND5
Q9B302_HUMAN	ND6
V9QDP7_HUMAN	MC1R
A0A024RB23_HUMAN	DGKA
A0A024RB36_HUMAN	TAC3
A0A024RDF8_HUMAN	ADH4
A0A0C4DG33_HUMAN	PEX1
A2A3S3_HUMAN	MBNL2
A4ZLE0_HUMAN	ND5
B3KSH6_HUMAN	MOBKL1A
C7B389_HUMAN	ND4
F8WD03_HUMAN	HYDIN
M0QXZ8_HUMAN	SYDE1
M0R0W9_HUMAN	ZNF780B
Q8WUE2_HUMAN	CD96
A0A024R0K2_HUMAN	CSDE1
E9PGC5_HUMAN	PTPRK
Q5JY37_HUMAN	TMEPAI
A0A024QZJ8_HUMAN	CDC2
A0A024R0G5_HUMAN	ZNF607
A0A024R4X4_HUMAN	hCG_16873
A0A024R511_HUMAN	VWCE
A0A024R5K4_HUMAN	CABP4
A0A024R7N0_HUMAN	MEF2B
A6Z477_HUMAN	ND5
M0R1K0_HUMAN	BCL2L12
Q4W5J1_HUMAN	EMCN
Q8N4W3_HUMAN	CSF3
Q8W946_HUMAN	ND5
A0A024R048_HUMAN	FLJ30596
A0A024R1F8_HUMAN	ZNF278
A0A024R2Y7_HUMAN	HYAL3
A0A024R7L8_HUMAN	UPF1
A0A024R8L3_HUMAN	TMEM104
A0A024R912_HUMAN	UCK2
A0A024R9D5_HUMAN	C8orf1
A0A024R9Q4_HUMAN	PAK6
A0A0S2Z4S6_HUMAN	ST3GAL5
B1AKZ4_HUMAN	PEA15
B5B2S1_HUMAN	NFATC3
F1DAM1_HUMAN	NR6A1
Q548T7_HUMAN	FOXP1
Q549N3_HUMAN	PCTP
Q5STB3_HUMAN	TNF
Q6IB54_HUMAN	ATP5J
W0UV30_HUMAN	RAI1
A0A024R1Y7_HUMAN	LGP1
A0A024R2V4_HUMAN	CCDC51
A0A024RDL8_HUMAN	ASL
A0A0S2Z3L1_HUMAN	ERCC8
A0A0S2Z5X6_HUMAN	L3MBTL2
A4D1D2_HUMAN	ABCB1
Q5T9B9_HUMAN	ENG
Q6UXM4_HUMAN	FCN3
Q9B1A9_HUMAN	ATP6
A0A024QZR0_HUMAN	LRRC20
A0A024QZU8_HUMAN	RREB1
A0A024R6U0_HUMAN	RSPRY1
A0A024R838_HUMAN	hCG_20884
Q6VIM0_HUMAN	COX3
X5D8S6_HUMAN	ADSL
A0A024R1F9_HUMAN	ASCC2
A0A024R4U4_HUMAN	PARVG
A0A024RD88_HUMAN	KDR
A0A087WZ68_HUMAN	RUSC1
B1ALC3_HUMAN	KIF12
E9PQ20_HUMAN	ZNF707
F1T0F8_HUMAN	PAX6
F5H6T1_HUMAN	ACTR2
Q4G146_HUMAN	GALNTL2
Q549U1_HUMAN	HSU53209
Q9H2M1_HUMAN	ESR1
A0A024R734_HUMAN	NFAT5
A0A024R9Y0_HUMAN	MAPT
A0A0G2UR40_HUMAN	ND6
B4E173_HUMAN	PLXDC1
D3DT44_HUMAN	GCLM
F8VXU5_HUMAN	VPS29
J3QS77_HUMAN	HSD11B1L
Q4F4M2_HUMAN	ND6
Q7Z4L3_HUMAN	CCNC
A0A024R2K1_HUMAN	RAB5A
A0A024RBG9_HUMAN	RIC8B
A0A024RBJ3_HUMAN	ANAPC7
A0A024RDT6_HUMAN	C13orf1
B0ZBE8_HUMAN	NPPA
D3DXD9_HUMAN	hCG_20684
D6R9I5_HUMAN	ATXN3
H6UYS0_HUMAN	SNCA
Q6I9S8_HUMAN	CGA
A0A024R0D2_HUMAN	hCG_38636
A0A024R1U0_HUMAN	RANGAP1
A0A024R3S1_HUMAN	C1orf198
A0A0J9YWB6_HUMAN	CTDP1
A7E2E1_HUMAN	SMARCA4
A8K6C2_HUMAN	CSH1
B3KQH0_HUMAN	SLC35C1
B3KTY4_HUMAN	SLITRK2
H9Q9T5_HUMAN	COX2
I7H289_HUMAN	CYTB
Q53QY6_HUMAN	ICOS
X5DR28_HUMAN	LARGE
A0A024R6K8_HUMAN	WARS
A0A024RDD3_HUMAN	SEC31L1
A0A0U1WNF5_HUMAN	KIR3DL2
A1L4F9_HUMAN	GRM4
B4DSL5_HUMAN	MYO19
E9PJG2_HUMAN	NFRKB
E9PMJ3_HUMAN	RNH1
G3XAK4_HUMAN	PON2
H9NIL4_HUMAN	RABGAP1
Q5T1Z8_HUMAN	PUM1
Q5VWE5_HUMAN	NTRK2
U3KQD7_HUMAN	MT1X
U5Z977_HUMAN	ND6
A0A0S2Z4V5_HUMAN	PQBP1
A0A0U5J5F5_HUMAN	TNLG4A
A9ZM15_HUMAN	GATF-C
B0YJB4_HUMAN	TTC12
D6R9P5_HUMAN	PRLR
H3BUI0_HUMAN	IST1
Q4ACX1_HUMAN	TACI
Q4GF15_HUMAN	NADH5
U5U6P8_HUMAN	ICAM4
A0A024QZ61_HUMAN	MYOM2
A0A024QZ70_HUMAN	TAOK1
A0A024R3F4_HUMAN	PHLDB1
A0A024R726_HUMAN	PRMT7
A0A024R9U3_HUMAN	OCIAD1
A0A087WXM8_HUMAN	BCAM
A4QPA9_HUMAN	MAP2K1
D3DV87_HUMAN	GBA
I3Q9C1_HUMAN	ND2
J3QL80_HUMAN	NOD2
Q4TT70_HUMAN	RGS11
Q9H5I4_HUMAN	ZNF33A
U5ZC31_HUMAN	ND5
A0A024R2M2_HUMAN	ZNF620
A0A024R4S6_HUMAN	ZSCAN5
A0A068BXB4_HUMAN	ND5
A0A0S2Z4W2_HUMAN	GAN
A6Z4U7_HUMAN	ND4
C9J0B9_HUMAN	NMD3
D3DRN8_HUMAN	LOC158381
F8W9C3_HUMAN	CSMD1
G3XAA4_HUMAN	JADE2
H3BVC6_HUMAN	ZFP90
Q8N6Q4_HUMAN	DPY19L3
V9HWH1_HUMAN	HEL57
A0A024RB24_HUMAN	SLC39A5
A0A090N7X6_HUMAN	GALNT11
B3KSB0_HUMAN	NCBP2
C9JYR4_HUMAN	RNASE11
D3DSM5_HUMAN	COL18A1
D3DUL0_HUMAN	ASCIZ
D6W5G0_HUMAN	AAK1
E7EQ08_HUMAN	CYP19A1
F5H1Z4_HUMAN	PARN
Q5VVD0_HUMAN	RPL11
A0A024R4T4_HUMAN	UBE2M
A0A024R5Y5_HUMAN	SNX22
A1ECB7_HUMAN	NKX2-5
G9LF70_HUMAN	ND5
K0JBZ5_HUMAN	HLA-DPB1
Q4G6W4_HUMAN	NADH2
A0A024QZA4_HUMAN	ST3GAL2
A0A024R389_HUMAN	FBXO15
A0A024R3B0_HUMAN	C11orf54
A0A024R6T4_HUMAN	MT1M
A0A024R7W0_HUMAN	IMPAD1
A0A024RA31_HUMAN	AQP1
A0A024RBY7_HUMAN	TMEM47
A0A0C4DFU7_HUMAN	CCDC186
B1AKK2_HUMAN	DDAH1
Q1HB44_HUMAN	CYP17A1
Q2L6J2_HUMAN	ZNRD1
Q3B759_HUMAN	TNNT1
Q6RS00_HUMAN	ND5
Q8IYL1_HUMAN	DMC1
X5D7B2_HUMAN	CADPS2
X5DNA9_HUMAN	SEPT5
A0A024R7E2_HUMAN	LPPR2
A0A024R7I5_HUMAN	TRMT1
A0A024R881_HUMAN	ST6GALNAC4
A0A024RE15_HUMAN	hCG_2039413
A0A0J9YW98_HUMAN	ZNF623
D3DSX4_HUMAN	FGFR1
G3V212_HUMAN	YAF2
G4W5W3_HUMAN	ND5
Q49AP3_HUMAN	ASZ1
Q5T8L4_HUMAN	SPACA7
A0A024QZT0_HUMAN	VDAC2
A0A024R302_HUMAN	GLYCTK
A0A024R429_HUMAN	CRYBA2
A0A024RBA9_HUMAN	RAB21
A4D2D6_HUMAN	HRBL
B4DE90_HUMAN	PATJ
B7Z9V1_HUMAN	PTPN3
M9MML5_HUMAN	PLPPR1
Q6NVW1_HUMAN	EPHB2
Q7GN52_HUMAN	ND2
Q8N5P9_HUMAN	CIDEA
A0A023QVA6_HUMAN	ND5
A0A024QZC2_HUMAN	SH2B
A0A024R0J1_HUMAN	PAK4
A0A024R6D3_HUMAN	ENTPD5
A0A024R9T9_HUMAN	FLJ23235
A8JMW8_HUMAN	ND5
A8K4C8_HUMAN	RPL13
G3V365_HUMAN	AK7
H0Y4Z8_HUMAN	RABL6
Q3MIH3_HUMAN	UBA52
Q53QU7_HUMAN	DLX2
Q549N5_HUMAN	SRPRB
Q6NVI1_HUMAN	MARCKS
A0A024R3X4_HUMAN	HSPD1
A0A024R9X9_HUMAN	CRHR1
A0A0B4J1V1_HUMAN	IGHV3-21
E9KL26_HUMAN	SERPING1
E9PPT6_HUMAN	PIDD1
Q2HLC6_HUMAN	CYTB
Q4VB56_HUMAN	TNP2
Q5QP71_HUMAN	CPEB3
Q6ICS7_HUMAN	DNMT2
S5RV20_HUMAN	CYP2C9
A0A024R0F2_HUMAN	CPSF3L
A0A024R2X5_HUMAN	PARP3
A0A024RB59_HUMAN	PDE1B
A0A024RDA4_HUMAN	CXCL10
A0A024RDH9_HUMAN	MRPS18C
A6H900_HUMAN	C1orf125
A8K1K8_HUMAN	C18orf55
A8K2F5_HUMAN	GPR12
A8YXX4_HUMAN	PIG59
B9EGB3_HUMAN	ZNF681
I3VM53_HUMAN	KDM2A
Q53XY6_HUMAN	PGF
Q5ST97_HUMAN	NFKBIL1
Q5XTI1_HUMAN	CYTB
Q6FGD7_HUMAN	TBCA
Q6FGK0_HUMAN	TM4SF13
Q8IW76_HUMAN	EIF2AK2
Q8NE73_HUMAN	ENTPD4
Q96FX9_HUMAN	CLDN15
A0A024R123_HUMAN	PLEKHA9
D9YZV9_HUMAN	BCL11A
E5KSL6_HUMAN	hCG_40733
E9PR82_HUMAN	RNH1
I3L3D3_HUMAN	DNAJA3
Q5S8S7_HUMAN	ATP8
Q96GL6_HUMAN	SLC18A1
Q96I63_HUMAN	YME1L1
Q9BTG3_HUMAN	CIZ1
A0A024QZD1_HUMAN	RPL18
A0A024QZI5_HUMAN	NCOA4
A0A024R042_HUMAN	BTN3A3
A0A024R1L8_HUMAN	KCNJ4
A0A024R3A2_HUMAN	DCUN1D5
A0A024R7J8_HUMAN	CYP4F3
A2RUM0_HUMAN	PARP10
M1LAK4_HUMAN	OLFML3
Q08AH0_HUMAN	NRXN1
Q6FHL3_HUMAN	TRAM1
A0A024R099_HUMAN	PSRC1
A0A024R6N9_HUMAN	SERPINA5
A0A024RC62_HUMAN	AP3S2
A0A0S2Z4X0_HUMAN	AMMECR1
A4D1Q0_HUMAN	CHRM2
B2RB02_HUMAN	EPB41L3
D3DX41_HUMAN	MGC16703
D6W5I8_HUMAN	FLJ12788
Q9B1D3_HUMAN	ATP6
Q9UNR6_HUMAN	ERG1
A0A024R3L9_HUMAN	VPS26B
A0A024R9G2_HUMAN	ANKRD46
A0A024RCY3_HUMAN	TFEB
A0A024RDL1_HUMAN	CCT6A
A0A075B6Q5_HUMAN	IGHV3-64
A0A5A2_HUMAN	TCRBV5S4A2T
B4DXU5_HUMAN	NR1H3
D3DQT4_HUMAN	TRIM3
D6RAR2_HUMAN	LYRM9
G5E9D8_HUMAN	ITIH5
H9SL14_HUMAN	ND2
Q6FI23_HUMAN	MAP2K3
A0A024QZ88_HUMAN	FBXO25
A0A024QZW2_HUMAN	NOL7
A0A024R963_HUMAN	PTPN7
A0A024RAT5_HUMAN	SLCO1A2
A0A024RBV5_HUMAN	RAB9A
A0A024RCV8_HUMAN	MSH5
A0A0S2Z569_HUMAN	DAZAP1
A5X2V1_HUMAN	SCNN1G
Q6FH89_HUMAN	CD160
Q6I9R9_HUMAN	RORC
Q9BQU1_HUMAN	PFKFB3
A0A024R896_HUMAN	SH3GLB2
A0A024R9Y2_HUMAN	KIAA1267
A0A024RAY7_HUMAN	PLEKHA5
A0A0U3FYV6_HUMAN	SOX2
A0A0U4DKQ8_HUMAN	HP
A4D1U3_HUMAN	SSBP1
B2RMP2_HUMAN	SLC41A1
H6UYS7_HUMAN	SNCA
Q3BDU3_HUMAN	PMS1
Q53TN2_HUMAN	LANCL1
Q53XC0_HUMAN	EIF2S1
Q9NWF6_HUMAN	SPATA6L
R4SBI6_HUMAN	EPHX1
A0A024R2U9_HUMAN	APEH
A0A024R3P5_HUMAN	LEFTY2
A0A024R7B6_HUMAN	ZNF266
A0A024RAJ4_HUMAN	POLR2D
A0A024RBB8_HUMAN	OSBPL8
A0A024RDV9_HUMAN	SPG20
D3DX73_HUMAN	hCG_1994636
I3L1T6_HUMAN	DNAJA3
Q5SRK2_HUMAN	PPP1R11
Q5XG96_HUMAN	PMS1
Q6FHZ7_HUMAN	ADFP
Q86U48_HUMAN	KIR2DL4
A0A024QYX8_HUMAN	WAS
A0A024R0H5_HUMAN	DENND2D
A0A024R3C9_HUMAN	C11orf65
A0A024R497_HUMAN	ACSL3
A0A024R4F9_HUMAN	FBXO44
A0A024R688_HUMAN	MNAT1
A0A024R7L2_HUMAN	HSPC142
A0A024R8P1_HUMAN	FOXJ1
A0A087X1I7_HUMAN	PRAMEF7
A0A0F7RQE6_HUMAN	LHB
A0A0X1KG78_HUMAN	CAPS
A1A564_HUMAN	BCOR
A2A2U1_HUMAN	SLC1A2
C9J052_HUMAN	TREX1
L7RRS6_HUMAN	RAF1
Q3SY61_HUMAN	KCNT2
Q6IBA2_HUMAN	PC4
Q8NEC6_HUMAN	MTMR1
V9HVY4_HUMAN	HEL-177
A0A024R2F8_HUMAN	CHCHD4
A0A024R7R8_HUMAN	PRR7
A0A024RCW5_HUMAN	ZNF76
A0A090N900_HUMAN	RHEB
A0A0N7BB88_HUMAN	ND5
A8K122_HUMAN	KIAA1946
B0YIW5_HUMAN	ARCN1
B2RDS2_HUMAN	KCNK6
D3DUZ3_HUMAN	IFI16
G9LJF4_HUMAN	CYTB
Q4VFD5_HUMAN	CYTB
Q5TAQ4_HUMAN	IP6K3
Q5TZN6_HUMAN	NOL3
Q96F32_HUMAN	GNB5
A0A024QZ89_HUMAN	COG4
A0A024QZU6_HUMAN	FST
A0A024R161_HUMAN	DNAJC25-GNG10
A0A024R753_HUMAN	RBM28
Q9NV89_HUMAN	MKNK2
A0A024R5D9_HUMAN	SF1
A0A024R625_HUMAN	PPP4C
A0A024R8A2_HUMAN	GAPVD1
A5PKX5_HUMAN	MAN2A1
A5YM40_HUMAN	TGFB3
A7WPU8_HUMAN	SRY
A8K9L3_HUMAN	PLP1
F2Z2Q9_HUMAN	ACP1
Q546Y9_HUMAN	AID
Q5XLT3_HUMAN	RHD
Q6GPI0_HUMAN	ANKMY1
Q6IBC8_HUMAN	BTG1
W0UTC5_HUMAN	RAM1
A0A0J9YX41_HUMAN	TSN
B3KRB9_HUMAN	LOC203427
K7EKD8_HUMAN	CAPNS1
K7RE56_HUMAN	KIR2DS3
Q2TAJ5_HUMAN	AKAP7
Q4VBA9_HUMAN	PFKFB1
Q53XY9_HUMAN	PTHLH
Q5SQL3_HUMAN	HIPK1
Q6FHM9_HUMAN	CD59
V9JPX9_HUMAN	ND2
A0A024R2U2_HUMAN	CAMKV
A0A024R319_HUMAN	LAMB2
A0A024RCJ0_HUMAN	DDR1
A0A024RDI6_HUMAN	NUDT9
A2AAZ6_HUMAN	TRIM39
A6NFB4_HUMAN	CSH1
B1W6Z3_HUMAN	NADH3
B3KW44_HUMAN	METTL8
B4DIF8_HUMAN	SPTBN1
E9PI28_HUMAN	C11orf49
F5H5B1_HUMAN	NLRP2
I3L3L8_HUMAN	SALL3
I3Q196_HUMAN	ND5
I3Q2U2_HUMAN	ND5
Q4EWD7_HUMAN	ND5
Q546P4_HUMAN	HLA-B
Q549W0_HUMAN	HLA-B
Q6VK00_HUMAN	CYTB
Q8IXA3_HUMAN	CSNK1G1
Q8N5N8_HUMAN	TM6SF1
A0A024R493_HUMAN	EFHD1
A0A024R860_HUMAN	CHST12
A0A087WW10_HUMAN	MYO19
A4D158_HUMAN	NPY
A8K9N1_HUMAN	GBA3
G3V2G5_HUMAN	ZNF410
I3L0N3_HUMAN	NSF
K9LHU1_HUMAN	CYP21A2
Q1ZYQ1_HUMAN	TUBA2
Q3SYA6_HUMAN	MAGEC3
Q6FHJ6_HUMAN	KCNE1
A0A024QZS8_HUMAN	ZDHHC4
A0A024R0S2_HUMAN	MEIS3
A0A024R598_HUMAN	LOC51035
A0A024R7K8_HUMAN	AP1M1
A0A024R9E2_HUMAN	PABPC1
A0A024RAK1_HUMAN	GFM2
A0A024RBL6_HUMAN	TBX3
A0A024RC55_HUMAN	MFGE8
A0A024RDT3_HUMAN	CAB39L
B1AKN0_HUMAN	PISD
H0Y3U0_HUMAN	PVALB
K7EKP4_HUMAN	SPRED3
K7EQ68_HUMAN	PLEKHM1
Q6I9R8_HUMAN	FHL2
Q6IBG8_HUMAN	GUK1
U3M3R7_HUMAN	ND2
V5JGF7_HUMAN	ND4
A0S4F9_HUMAN	ND5
A4D0Z3_HUMAN	ARF5
B3KUY1_HUMAN	SFRS2
D1G421_HUMAN	COX2
D3DQQ7_HUMAN	LRP4
D5K6X9_HUMAN	ND4
F8VVX5_HUMAN	ZNF606
G5D7X8_HUMAN	ND4
H9MW73_HUMAN	ND4
I3L1W3_HUMAN	DERL2
K7ERF1_HUMAN	EIF3K
L7XEQ0_HUMAN	ND5
Q2LC95_HUMAN	HLA-A
Q3L8U2_HUMAN	TNFSF5
Q3SXZ0_HUMAN	C9orf126
Q53QD4_HUMAN	CGI-87
Q5Y7C3_HUMAN	HLA-DQA1
Q6I9R7_HUMAN	RARA
A0A024QZP7_HUMAN	CDK1
A0A024RBV9_HUMAN	TBL1X
A0A087X1S5_HUMAN	FGF8
A0A0J9YWL8_HUMAN	DLGAP2
A0A0U5FL38_HUMAN	KIR3DL2
A0N0E2_HUMAN	HLA-A
A8JMR6_HUMAN	ND5
B4DVD8_HUMAN	CASP1
B5MD87_HUMAN	PYCRL
B7Z7V6_HUMAN	WDR59
D3DPV3_HUMAN	ZNF643
D6RGZ2_HUMAN	THOC3
E7ETY4_HUMAN	MARK2
F1T0F3_HUMAN	ZNF726
F2Z3I9_HUMAN	GATSL3
F5H032_HUMAN	ZNF79
K7EIT2_HUMAN	TIMM13
Q4VB54_HUMAN	TNP2
Q5HYF7_HUMAN	DKFZp686N1252
Q5XTE4_HUMAN	ND5
X2JJ49_HUMAN	ND5
A0A024QZ15_HUMAN	HCP1
A0A024R9X6_HUMAN	GABRA2
A0SBJ7_HUMAN	ND5
B2XQV2_HUMAN	ND4
B3KU71_HUMAN	PCDH19
B9EGX1_HUMAN	OR2A5
C7AAY8_HUMAN	ND5
E5E0X0_HUMAN	ND5
E5KTA5_HUMAN	UNG
E9PAL0_HUMAN	PRB4
G5EA25_HUMAN	FAT3
G5EA43_HUMAN	TMPRSS5
H7C342_HUMAN	DDT
Q6VH98_HUMAN	ND3
Q6VIF3_HUMAN	ND5
Q8WCX8_HUMAN	ND5
V9HWA7_HUMAN	HEL23
V9Q7F1_HUMAN	MC1R
A0A024R7M7_HUMAN	JAK3
A0A024R8C1_HUMAN	TTF1
A0A0S2Z5R7_HUMAN	NDRG4
A0S8D6_HUMAN	ATP8
B2RU13_HUMAN	KCNA7
B4DYG9_HUMAN	KIAA0319L
B8X4J9_HUMAN	ND2
F1D8S3_HUMAN	NR1D1
Q0EFB2_HUMAN	HLA-B
Q2HJQ6_HUMAN	ND5
Q3KRB6_HUMAN	UQCC
Q6VIF8_HUMAN	ND2
Q85KY1_HUMAN	ND4
A0A023R5S7_HUMAN	ND6
A0A024R3Y1_HUMAN	hCG_1643547
A0A024R957_HUMAN	TOR1AIP2
A0A024RC88_HUMAN	LRRC28
A0A0A8KA17_HUMAN	MDM2
A0A0C4ZN23_HUMAN	KIR2DL2
A8MPU2_HUMAN	ITGB1BP1
B1AK61_HUMAN	HHAT
B3KTH7_HUMAN	CAMK2G
E2J9M0_HUMAN	PTPN14
E5E079_HUMAN	COX2
E5KP26_HUMAN	MUTYH
F1D8P8_HUMAN	NR1i1
H9R0D6_HUMAN	ND5
K7EN88_HUMAN	hCG_2039718
Q4GQK3_HUMAN	NADH2
Q6IMJ7_HUMAN	OLFM1
Q7YCD7_HUMAN	ND5
Q9P1N1_HUMAN	NASP
S4X2H2_HUMAN	ND2
U3LC53_HUMAN	ND5
A0A023R4U6_HUMAN	ND5
A0A024R567_HUMAN	MAP4K2
A0A024R809_HUMAN	SULF1
A0A024RD59_HUMAN	ICK
A0A0B4J1Z1_HUMAN	SRSF7
A0A0J9YX62_HUMAN	DNAJB6
A0A0K0K1E9_HUMAN	TRBV7-7
A1DVN4_HUMAN	ND5
A2RRB2_HUMAN	ZNF608
B2XIJ9_HUMAN	ATP8
B3KTV2_HUMAN	CLK3
B4DDL2_HUMAN	COG4
B7ZAX5_HUMAN	GALK2
C9JEH3_HUMAN	AAMP
D9J307_HUMAN	HLA-B
F5H0H6_HUMAN	PGA3
G3LGR0_HUMAN	HFE
H9PBK1_HUMAN	ATP8
J3KRJ6_HUMAN	HYDIN
L7XP32_HUMAN	ND2
Q4F050_HUMAN	ND5
Q4G1C1_HUMAN	ATP8A1
Q5GND0_HUMAN	ATPase
Q6RPF2_HUMAN	ND5
Q7YCH1_HUMAN	ND5
R4GNB2_HUMAN	DENND4C
R9W7C9_HUMAN	PAX8
U6FVB0_HUMAN	CD74-Ntrk1
X5CKG0_HUMAN	ND5
A0A024R206_HUMAN	RNF126
A0A087X1Q5_HUMAN	SOCS7
A0A0G2JL23_HUMAN	AGER
A0A0G2JNB3_HUMAN	LILRB3
B0QYG7_HUMAN	PACSIN2
B7Z3H4_HUMAN	BTRC
B7Z8N6_HUMAN	CLK2
B8X4L0_HUMAN	CYTB
B9VJ61_HUMAN	TLR5
C9J6D1_HUMAN	NAP1L4
C9JWJ8_HUMAN	NFIX
D8L5G9_HUMAN	ND6
E9LRT1_HUMAN	POU5F1P4
H9RA87_HUMAN	COX2
J7HKD4_HUMAN	ND5
K4DIB7_HUMAN	CD151
K7ELE8_HUMAN	GMIP
Q29704_HUMAN	CIITA
Q4EWR0_HUMAN	ATP8
Q6RRL1_HUMAN	ND2
Q9NZG9_HUMAN	RAD51
V9HVY8_HUMAN	HEL-S-88
A0A024R0T1_HUMAN	MGC4172
A0A024R3R1_HUMAN	ARID4B
A0A024RCW9_HUMAN	GLP1R
A0A087WV92_HUMAN	CSTF1
A0A087WYF5_HUMAN	PRH1
A0A0C4DFM0_HUMAN	GSTZ1
A4KYM7_HUMAN	ING4
A8K3H3_HUMAN	RARG
B3VCG2_HUMAN	CHN2
B4DU80_HUMAN	ST6GALNAC6
C5MK54_HUMAN	HLA-B
D3DNI3_HUMAN	PFN2
D3DUJ3_HUMAN	PTPN2
D5M8T1_HUMAN	COX2
D9YZV5_HUMAN	TPM1
I3L359_HUMAN	CORO7
Q4EXY9_HUMAN	ND5
Q502X2_HUMAN	DIABLO
Q546G3_HUMAN	KLK3
Q5VU08_HUMAN	ADD3
Q6RQ80_HUMAN	COX2
X5DP00_HUMAN	SNRPN
A0A024R3H8_HUMAN	DPAGT1
A0A024R420_HUMAN	ALS2CR2
A0A024R539_HUMAN	LOC51035
A0A024R5S2_HUMAN	CASC4
A0A024RDJ4_HUMAN	NFKB1
A0A087X1N8_HUMAN	SERPINB6
A0A090N8Y6_HUMAN	GHRHR
A0A0B7NX20_HUMAN	HLA-C
A0A0G2JN09_HUMAN	KIR3DP1
A0A0G2JS82_HUMAN	AP2A2
A0A0S2A5D6_HUMAN	GDF6
A0A0U1SZ86_HUMAN	Dnmt2
A2I2P1_HUMAN	CRY2
A4D0R5_HUMAN	PP35
B2R4C5_HUMAN	LYZ
E5DY71_HUMAN	ND5
E9PK18_HUMAN	ARHGAP27
E9PKS9_HUMAN	TRAPPC4
